B,L,D,C1 Load,R1 Resistance,C2 Load,R2 Resistance,Volume,Price
0.74,0.81,3.85,566.455995,3097.652008,415.02,1487.725028,0.2997,34465.5
0.74,0.81,3.9,566.86059,3123.50532,415.02,1500.19519,0.2997,34465.5
0.74,0.81,3.95,567.265185,3149.358633,415.02,1512.665351,0.2997,34465.5
0.74,0.81,4,567.66978,3175.211945,415.02,1525.135513,0.2997,34465.5
0.75,0.8,3.8,566.1,3102.153521,415.02,1488.534147,0.3,34500
0.6,1,3.8,566.1,2714.45061,415.02,1320.903062,0.3,34500
0.75,0.8,3.85,566.505,3128.265689,415.02,1501.117672,0.3,34500
0.6,1,3.85,566.505,2737.27556,415.02,1332.063201,0.3,34500
0.75,0.8,3.9,566.91,3154.377857,415.02,1513.701196,0.3,34500
0.6,1,3.9,566.91,2760.10051,415.02,1343.223339,0.3,34500
0.75,0.8,3.95,567.315,3180.490025,415.02,1526.28472,0.3,34500
0.6,1,3.95,567.315,2782.92546,415.02,1354.383477,0.3,34500
0.75,0.8,4,567.72,3206.602193,415.02,1538.868244,0.3,34500
0.6,1,4,567.72,2805.75041,415.02,1365.543616,0.3,34500
0.69,0.87,3.8,566.1243,2938.682951,415.02,1417.892423,0.30015,34517.25
0.69,0.87,3.85,566.5295025,2963.401063,415.02,1429.87295,0.30015,34517.25
0.69,0.87,3.9,566.934705,2988.119175,415.02,1441.853478,0.30015,34517.25
0.69,0.87,3.95,567.3399075,3012.837287,415.02,1453.834006,0.30015,34517.25
0.69,0.87,4,567.74511,3037.555399,415.02,1465.814534,0.30015,34517.25
0.76,0.79,3.8,566.1324,3132.166169,415.02,1501.618296,0.3002,34523
0.76,0.79,3.85,566.53767,3158.534779,415.02,1514.313712,0.3002,34523
0.76,0.79,3.9,566.94294,3184.903388,415.02,1527.009128,0.3002,34523
0.76,0.79,3.95,567.34821,3211.271998,415.02,1539.704545,0.3002,34523
0.76,0.79,4,567.75348,3237.640607,415.02,1552.399961,0.3002,34523
0.77,0.78,3.8,566.1486,3161.834876,415.02,1514.506617,0.3003,34534.5
0.66,0.91,3.8,566.1486,2862.159018,415.02,1384.879248,0.3003,34534.5
0.77,0.78,3.85,566.554005,3188.457513,415.02,1527.312454,0.3003,34534.5
0.66,0.91,3.85,566.554005,2886.228176,415.02,1396.579413,0.3003,34534.5
0.77,0.78,3.9,566.95941,3215.080151,415.02,1540.118292,0.3003,34534.5
0.66,0.91,3.9,566.95941,2910.297335,415.02,1408.279579,0.3003,34534.5
0.77,0.78,3.95,567.364815,3241.702788,415.02,1552.924129,0.3003,34534.5
0.66,0.91,3.95,567.364815,2934.366494,415.02,1419.979744,0.3003,34534.5
0.77,0.78,4,567.77022,3268.325425,415.02,1565.729967,0.3003,34534.5
0.66,0.91,4,567.77022,2958.435653,415.02,1431.67991,0.3003,34534.5
0.62,0.97,3.8,566.2134,2766.388374,415.02,1343.684123,0.3007,34580.5
0.62,0.97,3.85,566.619345,2789.649036,415.02,1355.035907,0.3007,34580.5
0.62,0.97,3.9,567.02529,2812.909697,415.02,1366.38769,0.3007,34580.5
0.62,0.97,3.95,567.431235,2836.170359,415.02,1377.739474,0.3007,34580.5
0.62,0.97,4,567.83718,2859.431021,415.02,1389.091257,0.3007,34580.5
0.64,0.94,3.8,566.2296,2815.631022,415.02,1365.012087,0.3008,34592
0.64,0.94,3.85,566.63568,2839.306421,415.02,1376.54388,0.3008,34592
0.64,0.94,3.9,567.04176,2862.981819,415.02,1388.075672,0.3008,34592
0.64,0.94,3.95,567.44784,2886.657217,415.02,1399.607465,0.3008,34592
0.64,0.94,4,567.85392,2910.332615,415.02,1411.139257,0.3008,34592
0.7,0.86,3.8,566.262,2971.08194,415.02,1432.316165,0.301,34615
0.7,0.86,3.85,566.66835,2996.073806,415.02,1444.418847,0.301,34615
0.7,0.86,3.9,567.0747,3021.065672,415.02,1456.52153,0.301,34615
0.7,0.86,3.95,567.48105,3046.057538,415.02,1468.624213,0.301,34615
0.7,0.86,4,567.8874,3071.049404,415.02,1480.726895,0.301,34615
0.67,0.9,3.8,566.343,2895.904517,415.02,1400.051945,0.3015,34672.5
0.67,0.9,3.85,566.750025,2920.257501,415.02,1411.880115,0.3015,34672.5
0.67,0.9,3.9,567.15705,2944.610485,415.02,1423.708286,0.3015,34672.5
0.67,0.9,3.95,567.564075,2968.963469,415.02,1435.536457,0.3015,34672.5
0.67,0.9,4,567.9711,2993.316453,415.02,1447.364627,0.3015,34672.5
0.71,0.85,3.8,566.3835,3003.148023,415.02,1446.548432,0.30175,34701.25
0.71,0.85,3.85,566.7908625,3028.411229,415.02,1458.771799,0.30175,34701.25
0.71,0.85,3.9,567.198225,3053.674435,415.02,1470.995165,0.30175,34701.25
0.71,0.85,3.95,567.6055875,3078.937642,415.02,1483.218532,0.30175,34701.25
0.71,0.85,4,568.01295,3104.200848,415.02,1495.441898,0.30175,34701.25
0.61,0.99,3.8,566.4159,2751.189027,415.02,1337.729306,0.30195,34724.25
0.61,0.99,3.85,566.8235325,2774.320775,415.02,1349.030589,0.30195,34724.25
0.61,0.99,3.9,567.231165,2797.452522,415.02,1360.331872,0.30195,34724.25
0.61,0.99,3.95,567.6387975,2820.58427,415.02,1371.633155,0.30195,34724.25
0.61,0.99,4,568.04643,2843.716018,415.02,1382.934438,0.30195,34724.25
0.65,0.93,3.8,566.4645,2850.383025,415.02,1380.739462,0.30225,34758.75
0.65,0.93,3.85,566.8725375,2874.349906,415.02,1392.40364,0.30225,34758.75
0.65,0.93,3.9,567.280575,2898.316787,415.02,1404.067817,0.30225,34758.75
0.65,0.93,3.95,567.6886125,2922.283668,415.02,1415.731995,0.30225,34758.75
0.65,0.93,4,568.09665,2946.250549,415.02,1427.396172,0.30225,34758.75
0.72,0.84,3.8,566.4888,3034.879436,415.02,1460.588528,0.3024,34776
0.63,0.96,3.8,566.4888,2802.138016,415.02,1359.962681,0.3024,34776
0.72,0.84,3.85,566.89704,3060.411568,415.02,1472.931108,0.3024,34776
0.63,0.96,3.85,566.89704,2825.697818,415.02,1371.451229,0.3024,34776
0.72,0.84,3.9,567.30528,3085.943701,415.02,1485.273688,0.3024,34776
0.63,0.96,3.9,567.30528,2849.25762,415.02,1382.939777,0.3024,34776
0.72,0.84,3.95,567.71352,3111.475834,415.02,1497.616267,0.3024,34776
0.63,0.96,3.95,567.71352,2872.817422,415.02,1394.428326,0.3024,34776
0.72,0.84,4,568.12176,3137.007967,415.02,1509.958847,0.3024,34776
0.63,0.96,4,568.12176,2896.377224,415.02,1405.916874,0.3024,34776
0.68,0.89,3.8,566.5212,2929.322854,415.02,1415.035431,0.3026,34799
0.68,0.89,3.85,566.92971,2953.95725,415.02,1426.990136,0.3026,34799
0.68,0.89,3.9,567.33822,2978.591645,415.02,1438.944842,0.3026,34799
0.68,0.89,3.95,567.74673,3003.226041,415.02,1450.899547,0.3026,34799
0.68,0.89,4,568.15524,3027.860437,415.02,1462.854252,0.3026,34799
0.73,0.83,3.8,566.5779,3066.274415,415.02,1474.435757,0.30295,34839.25
0.73,0.83,3.85,566.9868825,3092.073061,415.02,1486.89608,0.30295,34839.25
0.73,0.83,3.9,567.395865,3117.871706,415.02,1499.356402,0.30295,34839.25
0.73,0.83,3.95,567.8048475,3143.670352,415.02,1511.816724,0.30295,34839.25
0.73,0.83,4,568.21383,3169.468998,415.02,1524.277047,0.30295,34839.25
0.74,0.82,3.8,566.6508,3097.331196,415.02,1488.089424,0.3034,34891
0.74,0.82,3.85,567.06039,3123.393941,415.02,1500.666018,0.3034,34891
0.74,0.82,3.9,567.46998,3149.456686,415.02,1513.242613,0.3034,34891
0.74,0.82,3.95,567.87957,3175.519431,415.02,1525.819207,0.3034,34891
0.74,0.82,4,568.28916,3201.582176,415.02,1538.395801,0.3034,34891
0.69,0.88,3.8,566.6832,2962.412265,415.02,1429.829012,0.3036,34914
0.66,0.92,3.8,566.6832,2884.811846,415.02,1396.279197,0.3036,34914
0.69,0.88,3.85,567.09306,2987.325659,415.02,1441.908781,0.3036,34914
0.66,0.92,3.85,567.09306,2909.067796,415.02,1408.074289,0.3036,34914
0.69,0.88,3.9,567.50292,3012.239052,415.02,1453.98855,0.3036,34914
0.66,0.92,3.9,567.50292,2933.323746,415.02,1419.86938,0.3036,34914
0.69,0.88,3.95,567.91278,3037.152446,415.02,1466.068319,0.3036,34914
0.66,0.92,3.95,567.91278,2957.579696,415.02,1431.664472,0.3036,34914
0.69,0.88,4,568.32264,3062.06584,415.02,1478.148088,0.3036,34914
0.66,0.92,4,568.32264,2981.835646,415.02,1443.459564,0.3036,34914
0.75,0.81,3.8,566.7075,3128.048016,415.02,1501.548833,0.30375,34931.25
0.75,0.81,3.85,567.1175625,3154.372447,415.02,1514.240229,0.30375,34931.25
0.75,0.81,3.9,567.527625,3180.696877,415.02,1526.931624,0.30375,34931.25
0.75,0.81,3.95,567.9376875,3207.021308,415.02,1539.623019,0.30375,34931.25
0.75,0.81,4,568.34775,3233.345738,415.02,1552.314414,0.30375,34931.25
0.62,0.98,3.8,566.7156,2787.612221,415.02,1354.371049,0.3038,34937
0.62,0.98,3.85,567.12573,2811.048354,415.02,1365.812005,0.3038,34937
0.62,0.98,3.9,567.53586,2834.484486,415.02,1377.252962,0.3038,34937
0.62,0.98,3.95,567.94599,2857.920618,415.02,1388.693919,0.3038,34937
0.62,0.98,4,568.35612,2881.35675,415.02,1400.134876,0.3038,34937
0.76,0.8,3.8,566.748,3158.423111,415.02,1514.813289,0.304,34960
0.64,0.95,3.8,566.748,2837.568456,415.02,1376.055167,0.304,34960
0.76,0.8,3.85,567.1584,3185.006813,415.02,1527.618015,0.304,34960
0.64,0.95,3.85,567.1584,2861.424985,415.02,1387.67901,0.304,34960
0.76,0.8,3.9,567.5688,3211.590516,415.02,1540.42274,0.304,34960
0.64,0.95,3.9,567.5688,2885.281514,415.02,1399.302852,0.304,34960
0.76,0.8,3.95,567.9792,3238.174218,415.02,1553.227465,0.304,34960
0.64,0.95,3.95,567.9792,2909.138042,415.02,1410.926695,0.304,34960
0.76,0.8,4,568.3896,3264.75792,415.02,1566.032191,0.304,34960
0.64,0.95,4,568.3896,2932.994571,415.02,1422.550537,0.304,34960
0.77,0.79,3.8,566.7723,3188.454716,415.02,1527.882095,0.30415,34977.25
0.77,0.79,3.85,567.1829025,3215.295277,415.02,1540.79868,0.30415,34977.25
0.77,0.79,3.9,567.593505,3242.135837,415.02,1553.715266,0.30415,34977.25
0.77,0.79,3.95,568.0041075,3268.976397,415.02,1566.631851,0.30415,34977.25
0.77,0.79,4,568.41471,3295.816958,415.02,1579.548436,0.30415,34977.25
0.78,0.78,3.8,566.7804,3218.141069,415.02,1540.754557,0.3042,34983
0.78,0.78,3.85,567.19107,3245.236073,415.02,1553.781531,0.3042,34983
0.78,0.78,3.9,567.60174,3272.331078,415.02,1566.808505,0.3042,34983
0.78,0.78,3.95,568.01241,3299.426083,415.02,1579.835479,0.3042,34983
0.78,0.78,4,568.42308,3326.521088,415.02,1592.862452,0.3042,34983
0.7,0.87,3.8,566.829,2995.170987,415.02,1444.431991,0.3045,35017.5
0.7,0.87,3.85,567.240075,3020.360964,415.02,1456.635353,0.3045,35017.5
0.7,0.87,3.9,567.65115,3045.550942,415.02,1468.838715,0.3045,35017.5
0.7,0.87,3.95,568.062225,3070.74092,415.02,1481.042077,0.3045,35017.5
0.7,0.87,4,568.4733,3095.930898,415.02,1493.245439,0.3045,35017.5
0.67,0.91,3.8,566.8857,2918.915722,415.02,1411.630595,0.30485,35057.75
0.67,0.91,3.85,567.2972475,2943.458327,415.02,1423.555131,0.30485,35057.75
0.67,0.91,3.9,567.708795,2968.000932,415.02,1435.479666,0.30485,35057.75
0.67,0.91,3.95,568.1203425,2992.543538,415.02,1447.404201,0.30485,35057.75
0.67,0.91,4,568.53189,3017.086143,415.02,1459.328737,0.30485,35057.75
0.61,1,3.8,566.91,2772.05676,415.02,1348.238421,0.305,35075
0.61,1,3.85,567.32175,2795.361148,415.02,1359.627439,0.305,35075
0.61,1,3.9,567.7335,2818.665536,415.02,1371.016457,0.305,35075
0.61,1,3.95,568.14525,2841.969924,415.02,1382.405475,0.305,35075
0.61,1,4,568.557,2865.274312,415.02,1393.794493,0.305,35075
0.71,0.86,3.8,566.9586,3027.597255,415.02,1458.843673,0.3053,35109.5
0.71,0.86,3.85,567.370755,3053.061403,415.02,1471.169158,0.3053,35109.5
0.71,0.86,3.9,567.78291,3078.525551,415.02,1483.494642,0.3053,35109.5
0.71,0.86,3.95,568.195065,3103.989699,415.02,1495.820126,0.3053,35109.5
0.71,0.86,4,568.60722,3129.453847,415.02,1508.145611,0.3053,35109.5
0.65,0.94,3.8,566.991,2872.677931,415.02,1391.960887,0.3055,35132.5
0.65,0.94,3.85,567.403425,2896.828772,415.02,1403.718553,0.3055,35132.5
0.65,0.94,3.9,567.81585,2920.979614,415.02,1415.476219,0.3055,35132.5
0.65,0.94,3.95,568.228275,2945.130456,415.02,1427.233885,0.3055,35132.5
0.65,0.94,4,568.6407,2969.281298,415.02,1438.99155,0.3055,35132.5
0.63,0.97,3.8,566.9991,2823.71843,415.02,1370.827594,0.30555,35138.25
0.63,0.97,3.85,567.4115925,2847.456533,415.02,1382.406754,0.30555,35138.25
0.63,0.97,3.9,567.824085,2871.194636,415.02,1393.985914,0.30555,35138.25
0.63,0.97,3.95,568.2365775,2894.932738,415.02,1405.565074,0.30555,35138.25
0.63,0.97,4,568.64907,2918.670841,415.02,1417.144234,0.30555,35138.25
0.72,0.85,3.8,567.072,3059.689305,415.02,1473.063363,0.306,35190
0.68,0.9,3.8,567.072,2952.692887,415.02,1426.792962,0.306,35190
0.72,0.85,3.85,567.4851,3085.42521,415.02,1485.509499,0.306,35190
0.68,0.9,3.85,567.4851,2977.519734,415.02,1438.84547,0.306,35190
0.72,0.85,3.9,567.8982,3111.161115,415.02,1497.955635,0.306,35190
0.68,0.9,3.9,567.8982,3002.346581,415.02,1450.897978,0.306,35190
0.72,0.85,3.95,568.3113,3136.89702,415.02,1510.401771,0.306,35190
0.68,0.9,3.95,568.3113,3027.173429,415.02,1462.950486,0.306,35190
0.72,0.85,4,568.7244,3162.632925,415.02,1522.847907,0.306,35190
0.68,0.9,4,568.7244,3052.000276,415.02,1475.002995,0.306,35190
0.73,0.84,3.8,567.1692,3091.445374,415.02,1487.090364,0.3066,35259
0.73,0.84,3.85,567.58311,3117.450622,415.02,1499.655681,0.3066,35259
0.73,0.84,3.9,567.99702,3143.45587,415.02,1512.220998,0.3066,35259
0.73,0.84,3.95,568.41093,3169.461118,415.02,1524.786315,0.3066,35259
0.73,0.84,4,568.82484,3195.466366,415.02,1537.351631,0.3066,35259
0.66,0.93,3.8,567.2178,2907.464675,415.02,1407.679145,0.3069,35293.5
0.62,0.99,3.8,567.2178,2808.836069,415.02,1365.057974,0.3069,35293.5
0.66,0.93,3.85,567.632115,2931.907416,415.02,1419.569164,0.3069,35293.5
0.62,0.99,3.85,567.632115,2832.447671,415.02,1376.588104,0.3069,35293.5
0.66,0.93,3.9,568.04643,2956.350157,415.02,1431.459182,0.3069,35293.5
0.62,0.99,3.9,568.04643,2856.059274,415.02,1388.118234,0.3069,35293.5
0.66,0.93,3.95,568.460745,2980.792898,415.02,1443.3492,0.3069,35293.5
0.62,0.99,3.95,568.460745,2879.670876,415.02,1399.648364,0.3069,35293.5
0.66,0.93,4,568.87506,3005.23564,415.02,1455.239219,0.3069,35293.5
0.62,0.99,4,568.87506,2903.282479,415.02,1411.178494,0.3069,35293.5
0.69,0.89,3.8,567.2421,2986.141579,415.02,1441.765601,0.30705,35310.75
0.69,0.89,3.85,567.6566175,3011.250254,415.02,1453.944611,0.30705,35310.75
0.69,0.89,3.9,568.071135,3036.358929,415.02,1466.123622,0.30705,35310.75
0.69,0.89,3.95,568.4856525,3061.467604,415.02,1478.302632,0.30705,35310.75
0.69,0.89,4,568.90017,3086.57628,415.02,1490.481642,0.30705,35310.75
0.74,0.83,3.8,567.2502,3122.863697,415.02,1500.923982,0.3071,35316.5
0.74,0.83,3.85,567.664785,3149.135875,415.02,1513.607009,0.3071,35316.5
0.74,0.83,3.9,568.07937,3175.408052,415.02,1526.290035,0.3071,35316.5
0.74,0.83,3.95,568.493955,3201.680229,415.02,1538.973062,0.3071,35316.5
0.74,0.83,4,568.90854,3227.952407,415.02,1551.656089,0.3071,35316.5
0.64,0.96,3.8,567.2664,2859.50589,415.02,1387.098248,0.3072,35328
0.64,0.96,3.85,567.68112,2883.543549,415.02,1398.81414,0.3072,35328
0.64,0.96,3.9,568.09584,2907.581209,415.02,1410.530032,0.3072,35328
0.64,0.96,3.95,568.51056,2931.618868,415.02,1422.245924,0.3072,35328
0.64,0.96,4,568.92528,2955.656528,415.02,1433.961817,0.3072,35328
0.75,0.82,3.8,567.315,3153.942512,415.02,1514.56352,0.3075,35362.5
0.75,0.82,3.85,567.730125,3180.479205,415.02,1527.362786,0.3075,35362.5
0.75,0.82,3.9,568.14525,3207.015898,415.02,1540.162052,0.3075,35362.5
0.75,0.82,3.95,568.560375,3233.552591,415.02,1552.961318,0.3075,35362.5
0.75,0.82,4,568.9755,3260.089284,415.02,1565.760584,0.3075,35362.5
0.76,0.81,3.8,567.3636,3184.680053,415.02,1528.008282,0.3078,35397
0.76,0.81,3.85,567.77913,3211.478848,415.02,1540.922317,0.3078,35397
0.76,0.81,3.9,568.19466,3238.277643,415.02,1553.836352,0.3078,35397
0.76,0.81,3.95,568.61019,3265.076438,415.02,1566.750386,0.3078,35397
0.76,0.81,4,569.02572,3291.875233,415.02,1579.664421,0.3078,35397
0.77,0.8,3.8,567.396,3215.074557,415.02,1541.257574,0.308,35420
0.7,0.88,3.8,567.396,3019.260033,415.02,1456.547817,0.308,35420
0.77,0.8,3.85,567.8118,3242.13304,415.02,1554.284907,0.308,35420
0.7,0.88,3.85,567.8118,3044.648123,415.02,1468.851859,0.308,35420
0.77,0.8,3.9,568.2276,3269.191524,415.02,1567.312239,0.308,35420
0.7,0.88,3.9,568.2276,3070.036212,415.02,1481.1559,0.308,35420
0.77,0.8,3.95,568.6434,3296.250007,415.02,1580.339572,0.308,35420
0.7,0.88,3.95,568.6434,3095.424302,415.02,1493.459942,0.308,35420
0.77,0.8,4,569.0592,3323.30849,415.02,1593.366904,0.308,35420
0.7,0.88,4,569.0592,3120.812391,415.02,1505.763984,0.308,35420
0.78,0.79,3.8,567.4122,3245.124261,415.02,1554.3107,0.3081,35431.5
0.78,0.79,3.85,567.828135,3272.440018,415.02,1567.449859,0.3081,35431.5
0.78,0.79,3.9,568.24407,3299.755776,415.02,1580.589019,0.3081,35431.5
0.78,0.79,3.95,568.660005,3327.071534,415.02,1593.728178,0.3081,35431.5
0.78,0.79,4,569.07594,3354.387292,415.02,1606.867338,0.3081,35431.5
0.67,0.92,3.8,567.4284,2941.926927,415.02,1423.209246,0.3082,35443
0.67,0.92,3.85,567.84447,2966.659153,415.02,1435.230146,0.3082,35443
0.67,0.92,3.9,568.26054,2991.39138,415.02,1447.251046,0.3082,35443
0.67,0.92,3.95,568.67661,3016.123607,415.02,1459.271946,0.3082,35443
0.67,0.92,4,569.09268,3040.855833,415.02,1471.292846,0.3082,35443
0.63,0.98,3.8,567.5094,2845.298845,415.02,1381.692508,0.3087,35500.5
0.63,0.98,3.85,567.926145,2869.215248,415.02,1393.362279,0.3087,35500.5
0.63,0.98,3.9,568.34289,2893.131651,415.02,1405.032051,0.3087,35500.5
0.63,0.98,3.95,568.759635,2917.048054,415.02,1416.701822,0.3087,35500.5
0.63,0.98,4,569.17638,2940.964458,415.02,1428.371594,0.3087,35500.5
0.65,0.95,3.8,567.5175,2894.972836,415.02,1403.182313,0.30875,35506.25
0.65,0.95,3.85,567.9343125,2919.307638,415.02,1415.033467,0.30875,35506.25
0.65,0.95,3.9,568.351125,2943.642441,415.02,1426.88462,0.30875,35506.25
0.65,0.95,3.95,568.7679375,2967.977244,415.02,1438.735774,0.30875,35506.25
0.65,0.95,4,569.18475,2992.312046,415.02,1450.586928,0.30875,35506.25
0.71,0.87,3.8,567.5337,3052.046486,415.02,1471.138915,0.30885,35517.75
0.71,0.87,3.85,567.9506475,3077.711577,415.02,1483.566517,0.30885,35517.75
0.71,0.87,3.9,568.367595,3103.376667,415.02,1495.994119,0.30885,35517.75
0.71,0.87,3.95,568.7845425,3129.041757,415.02,1508.421721,0.30885,35517.75
0.71,0.87,4,569.20149,3154.706847,415.02,1520.849323,0.30885,35517.75
0.68,0.91,3.8,567.6228,2976.06292,415.02,1438.550492,0.3094,35581
0.68,0.91,3.85,568.04049,3001.082219,415.02,1450.700804,0.3094,35581
0.68,0.91,3.9,568.45818,3026.101517,415.02,1462.851115,0.3094,35581
0.68,0.91,3.95,568.87587,3051.120816,415.02,1475.001426,0.3094,35581
0.68,0.91,4,569.29356,3076.140115,415.02,1487.151737,0.3094,35581
0.72,0.86,3.8,567.6552,3084.499174,415.02,1485.538198,0.3096,35604
0.72,0.86,3.85,568.07316,3110.438851,415.02,1498.08789,0.3096,35604
0.72,0.86,3.9,568.49112,3136.378528,415.02,1510.637582,0.3096,35604
0.72,0.86,3.95,568.90908,3162.318205,415.02,1523.187274,0.3096,35604
0.72,0.86,4,569.32704,3188.257882,415.02,1535.736966,0.3096,35604
0.62,1,3.8,567.72,2830.059917,415.02,1375.744899,0.31,35650
0.62,1,3.85,568.1385,2853.846989,415.02,1387.364202,0.31,35650
0.62,1,3.9,568.557,2877.634062,415.02,1398.983506,0.31,35650
0.62,1,3.95,568.9755,2901.421135,415.02,1410.602809,0.31,35650
0.62,1,4,569.394,2925.208208,415.02,1422.222113,0.31,35650
0.66,0.94,3.8,567.7524,2930.117504,415.02,1419.079094,0.3102,35673
0.66,0.94,3.85,568.17117,2954.747036,415.02,1431.064039,0.3102,35673
0.66,0.94,3.9,568.58994,2979.376568,415.02,1443.048984,0.3102,35673
0.66,0.94,3.95,569.00871,3004.006101,415.02,1455.033928,0.3102,35673
0.66,0.94,4,569.42748,3028.635633,415.02,1467.018873,0.3102,35673
0.73,0.85,3.8,567.7605,3116.616333,415.02,1499.744971,0.31025,35678.75
0.73,0.85,3.85,568.1793375,3142.828183,415.02,1512.415282,0.31025,35678.75
0.73,0.85,3.9,568.598175,3169.040033,415.02,1525.085594,0.31025,35678.75
0.73,0.85,3.95,569.0170125,3195.251884,415.02,1537.755905,0.31025,35678.75
0.73,0.85,4,569.43585,3221.463734,415.02,1550.426216,0.31025,35678.75
0.64,0.97,3.8,567.7848,2881.443323,415.02,1398.141328,0.3104,35696
0.64,0.97,3.85,568.20384,2905.662114,415.02,1409.94927,0.3104,35696
0.64,0.97,3.9,568.62288,2929.880904,415.02,1421.757212,0.3104,35696
0.64,0.97,3.95,569.04192,2954.099694,415.02,1433.565154,0.3104,35696
0.64,0.97,4,569.46096,2978.318484,415.02,1445.373096,0.3104,35696
0.69,0.9,3.8,567.801,3009.870893,415.02,1453.70219,0.3105,35707.5
0.69,0.9,3.85,568.220175,3035.17485,415.02,1465.980442,0.3105,35707.5
0.69,0.9,3.9,568.63935,3060.478806,415.02,1478.258693,0.3105,35707.5
0.69,0.9,3.95,569.058525,3085.782763,415.02,1490.536945,0.3105,35707.5
0.69,0.9,4,569.4777,3111.08672,415.02,1502.815196,0.3105,35707.5
0.74,0.84,3.8,567.8496,3148.396198,415.02,1513.758539,0.3108,35742
0.74,0.84,3.85,568.26918,3174.877808,415.02,1526.547999,0.3108,35742
0.74,0.84,3.9,568.68876,3201.359418,415.02,1539.337458,0.3108,35742
0.74,0.84,3.95,569.10834,3227.841028,415.02,1552.126917,0.3108,35742
0.74,0.84,4,569.52792,3254.322637,415.02,1564.916377,0.3108,35742
0.75,0.83,3.8,567.9225,3179.837007,415.02,1527.578206,0.31125,35793.75
0.75,0.83,3.85,568.3426875,3206.585963,415.02,1540.485343,0.31125,35793.75
0.75,0.83,3.9,568.762875,3233.334918,415.02,1553.39248,0.31125,35793.75
0.75,0.83,3.95,569.1830625,3260.083874,415.02,1566.299617,0.31125,35793.75
0.75,0.83,4,569.60325,3286.832829,415.02,1579.206754,0.31125,35793.75
0.7,0.89,3.8,567.963,3043.34908,415.02,1468.663643,0.3115,35822.5
0.7,0.89,3.85,568.383525,3068.935281,415.02,1481.068364,0.3115,35822.5
0.7,0.89,3.9,568.80405,3094.521483,415.02,1493.473086,0.3115,35822.5
0.7,0.89,3.95,569.224575,3120.107684,415.02,1505.877807,0.3115,35822.5
0.7,0.89,4,569.6451,3145.693885,415.02,1518.282528,0.3115,35822.5
0.67,0.93,3.8,567.9711,2964.938131,415.02,1434.787896,0.31155,35828.25
0.67,0.93,3.85,568.3916925,2989.859979,415.02,1446.905161,0.31155,35828.25
0.67,0.93,3.9,568.812285,3014.781827,415.02,1459.022426,0.31155,35828.25
0.67,0.93,3.95,569.2328775,3039.703675,415.02,1471.139691,0.31155,35828.25
0.67,0.93,4,569.65347,3064.625523,415.02,1483.256955,0.31155,35828.25
0.76,0.82,3.8,567.9792,3210.936995,415.02,1541.203276,0.3116,35834
0.76,0.82,3.85,568.39986,3237.950882,415.02,1554.226619,0.3116,35834
0.76,0.82,3.9,568.82052,3264.96477,415.02,1567.249963,0.3116,35834
0.76,0.82,3.95,569.24118,3291.978658,415.02,1580.273307,0.3116,35834
0.76,0.82,4,569.66184,3318.992546,415.02,1593.296651,0.3116,35834
0.77,0.81,3.8,568.0197,3241.694398,415.02,1554.633053,0.31185,35862.75
0.63,0.99,3.8,568.0197,2866.879259,415.02,1392.557421,0.31185,35862.75
0.77,0.81,3.85,568.4406975,3268.970804,415.02,1567.771133,0.31185,35862.75
0.63,0.99,3.85,568.4406975,2890.973963,415.02,1404.317804,0.31185,35862.75
0.77,0.81,3.9,568.861695,3296.24721,415.02,1580.909213,0.31185,35862.75
0.63,0.99,3.9,568.861695,2915.068667,415.02,1416.078188,0.31185,35862.75
0.77,0.81,3.95,569.2826925,3323.523616,415.02,1594.047293,0.31185,35862.75
0.63,0.99,3.95,569.2826925,2939.163371,415.02,1427.838571,0.31185,35862.75
0.77,0.81,4,569.70369,3350.800022,415.02,1607.185373,0.31185,35862.75
0.63,0.99,4,569.70369,2963.258074,415.02,1439.598954,0.31185,35862.75
0.78,0.8,3.8,568.044,3272.107452,415.02,1567.866842,0.312,35880
0.65,0.96,3.8,568.044,2917.267741,415.02,1414.403738,0.312,35880
0.78,0.8,3.85,568.4652,3299.643963,415.02,1581.118188,0.312,35880
0.65,0.96,3.85,568.4652,2941.786504,415.02,1426.34838,0.312,35880
0.78,0.8,3.9,568.8864,3327.180474,415.02,1594.369533,0.312,35880
0.65,0.96,3.9,568.8864,2966.305268,415.02,1438.293022,0.312,35880
0.78,0.8,3.95,569.3076,3354.716985,415.02,1607.620878,0.312,35880
0.65,0.96,3.95,569.3076,2990.824032,415.02,1450.237664,0.312,35880
0.78,0.8,4,569.7288,3382.253496,415.02,1620.872224,0.312,35880
0.65,0.96,4,569.7288,3015.342795,415.02,1462.182306,0.312,35880
0.79,0.79,3.8,568.0521,3302.174394,415.02,1580.903948,0.31205,35885.75
0.79,0.79,3.85,568.4733675,3329.968596,415.02,1594.267088,0.31205,35885.75
0.79,0.79,3.9,568.894635,3357.762798,415.02,1607.630228,0.31205,35885.75
0.79,0.79,3.95,569.3159025,3385.557,415.02,1620.993368,0.31205,35885.75
0.79,0.79,4,569.73717,3413.351202,415.02,1634.356508,0.31205,35885.75
0.71,0.88,3.8,568.1088,3076.495718,415.02,1483.434156,0.3124,35926
0.71,0.88,3.85,568.53054,3102.36175,415.02,1495.963876,0.3124,35926
0.71,0.88,3.9,568.95228,3128.227782,415.02,1508.493596,0.3124,35926
